Id,Name,CourseType,Credits,Faculty
e5466482-146c-53b9-b68f-eca4c414a304,Skaičių teorija, Optional,5,MIF
e81beaa0-c108-5813-bf03-4461316cbae7,Skaičiuojamosios geometrijos algoritmai, Optional,5,MIF
8008f49a-95ef-5cea-90d4-b7c75994212b,Skaitiniai metodai, Compulsory,5,MIF
3bfa735d-8665-5d4a-9994-b4e1ce5cec10,Skaitiniai metodai, Optional,5,MIF
14029658-efe1-5c44-a723-135386ba5f2e,Skaitiniai metodai I/II d., Compulsory,5,MIF
01d3c90a-0108-553e-92a7-fd902a343502,Skaitiniai metodai I/II d., Optional,5,MIF
a152f960-a4b2-52d3-b3a3-8c3c47e0addc,Skaitiniai metodai II/II d., Optional,5,MIF
ff4f9a2d-8ff3-5dff-935b-6d1265fb7788,Skaitmeninis intelektas ir sprendimų priėmimas, Optional,5,MIF
4c534cf2-0bd4-558d-ae44-237e62cd949e,Skaitmeninis vaizdų apdorojimas, Optional,5,MIF
f74adaab-7e0f-5539-a05a-81b165230184,Sociologijos pagrindai, Compulsory,5,MIF
43e5a848-f263-541c-b7e6-cad9777abb5c,Specialybės anglų kalba, Compulsory,5,MIF
852296bb-23ef-5875-8401-cff14e20d7d5,Specialybės kalba, Compulsory,5,MIF
8376b39a-4c11-5210-9aad-7243654e5af6,Specialybės kalba, Optional,5,MIF
7d693158-622d-5c19-843d-ced98f563b58,Stabilumo teorija, Optional,5,MIF
86791661-91e5-5eea-b354-7d3566ee8bec,Statistika, Compulsory,5,MIF
649741ce-4e1c-5b7b-8e91-60b262399aff,Statistika I/II d., Compulsory,5,MIF
5f0fc18b-f4a1-59ca-8d2e-b55e9a6d26c2,Statistika I/II d., Optional,5,MIF
f9203030-fc6b-5561-9900-01aa4b839016,Statistika II/II d., Compulsory,5,MIF
a8651990-e47c-5470-bd3f-a3cbdbe4e668,Statistika švietimo tyrimuose, Optional,5,MIF
8ca1ddd2-97bd-5ac7-aa91-5a3bd220a75b,Statistikos įvadas, Compulsory,5,MIF
e9128863-2658-59b4-ace0-d1484ffc08ed,Statistikos paketai, Compulsory,5,MIF
513b4d7b-1b7f-5560-ab70-404a933482ab,Statistinė duomenų analizė, Optional,5,MIF
cd0593e7-3ac4-54ea-8448-b4c91d747d8e,Statistiniai duomenų analizės metodai, Compulsory,5,MIF
72e1003c-8f3d-5dde-b2b6-6cde76fc4a83,Statistiniai modeliai, Optional,5,MIF
1ed9b5f0-cbc1-536f-97af-e5f490cf0626,Statistiniai modeliai medicinoje, Optional,5,MIF
7704a62f-e862-5f90-bbb6-49abe4a1c2ea,Statistiniai mokymo algoritmai, Compulsory,5,MIF
a53f3406-17b8-5b30-8ab0-9cac9ba7ed52,Statistiniai programų paketai, Compulsory,5,MIF
a5896a37-057c-5e2b-a5fb-88165083d6b6,Statistinis modeliavimas, Optional,5,MIF
08651704-6a42-5a4a-9325-0f6f3b94de13,Statistinių duomenų analizė, Compulsory,5,MIF
d858060b-083e-5118-8805-8af6304b8d4b,Statistinių duomenų tyryba, Compulsory,5,MIF
42b5a7bd-99b6-5491-b6b0-bccb0dc11a6f,Statistinių sprendimų teorija, Compulsory,5,MIF
8266a1ee-1972-56be-aafe-9286939ee078,Statistinių sprendimų teorija, Optional,5,MIF
d43c0f0c-eb3a-597c-9c0d-829b54ad2868,Stochastika ir skaičių teorija mokyklinėje matematikoje, Optional,5,MIF
d3815f49-6d61-5d04-b77b-5a2b83931a0c,Stochastinė analizė, Compulsory,5,MIF
f50d647e-a03c-5a91-a903-35061623be57,Stochastinė analizė, Optional,5,MIF
433f3342-e101-5e1c-a401-cb37f7397f9d,Stochastinės diferencialinės lygtys, Optional,5,MIF
bc42abe1-4efc-5178-9ecd-69afc2679b62,Stochastiniai finansų matematikos modeliai, Optional,5,MIF
99392170-eac4-5974-b7b7-4e3b4fe1c739,Stochastiniai patikimumo modeliai, Compulsory,5,MIF
3f82e036-c8d4-58f3-9239-38561cbf789d,Sveikatos draudimas, Compulsory,5,MIF
71275124-856c-5b21-9ea7-2936e45674d4,Šiuolaikinė ekonominė mintis, Compulsory,5,MIF
ea50e8a9-349a-51fb-a4da-807f7d4127bd,Šiuolaikinė ekonominė mintis, Optional,5,MIF
eb26a7df-d15c-51cb-aadd-3260aa872b13,Šiuolaikinė matematinė ekonomika, Optional,5,MIF
e4245a96-ea70-5523-bccf-98e7653bd6c8,Taikomasis objektinis programavimas, Compulsory,5,MIF
0c5dc947-3898-5517-bfa4-8833151e6a9b,Taikomasis objektinis programavimas, Optional,5,MIF
7abfc584-ade1-5a8d-9507-06583fe983b9,Taikomoji fizika, Compulsory,5,MIF
0303491b-dd2a-5b8c-8a12-5ab90672686f,Taikomoji statistika, Compulsory,5,MIF
f3fbe28e-1e20-5686-a900-ee5b49c61b9c,Taikomųjų programų kūrimas mobiliesiems įrenginiams, Optional,5,MIF
712a4557-349c-5e67-a5f6-242c5fdc06a3,Tarptautiniai finansai, Optional,5,MIF
0144633c-bbbb-5fa9-b984-722c01b31cfe,TESTAS, Complimentary,5,MIF
a53a3eed-5c32-52d6-9dfc-d308625cbb2d,Testų teorija statistiniuose tyrimuose, Compulsory,5,MIF
4cd162f8-8d3a-56f2-9806-8f7c7383e5db,Tiesinė algebra ir geometrija, Compulsory,5,MIF
e7baab24-2063-5310-90f4-edb69f28b108,Tikimybinė kombinatorika, Optional,5,MIF
f1b399c2-f23f-557e-b0b0-8dc8bfd3d7fd,Tikimybių teorija, Compulsory,5,MIF
53ad3c08-3cad-58e5-80ac-eb7ed8f19286,Tikimybių teorija, Optional,5,MIF
eced8290-ee9a-54cf-a71f-594ba63e6afe,Tikimybių teorija I/II d., Compulsory,5,MIF
4e7614c6-8c9f-58fb-a223-0794b145a928,Tikimybių teorija II/II d., Compulsory,5,MIF
5b4b7c12-f587-5657-bfa2-00df61dd4663,Tikimybių teorija ir matematinė statistika, Compulsory,5,MIF
57c1f6f5-fb54-5607-aacb-1288fe34247d,Tikimybių teorija ir matematinė statistika, Optional,5,MIF
94fac502-8cd1-5096-8167-99cd157e8e64,Tikimybių teorija ir matematinė statistika I/II d., Compulsory,5,MIF
143bc9e0-1550-5bc8-91cc-38129c7484b2,Tikimybių teorija ir matematinė statistika II/II d., Compulsory,5,MIF
0f5a8c7d-02c5-595e-a29c-9631de2c8f08,Tinklų saugumas, Compulsory,5,MIF
7ece1864-e1b2-5600-b31d-40b643351b2f,Tinklų saugumas, Optional,5,MIF
31bbc308-204f-5ef6-a71c-cc2ec27f2b30,Tiriamasis seminaras, Compulsory,5,MIF
9f615255-478d-5005-adbd-66146cb522d4,Transliavimo metodai, Compulsory,5,MIF
0438037c-1748-5368-8d40-8e4ab58fd855,Transliavimo metodai, Optional,5,MIF
7a9c9c34-1859-57c1-94cf-ec04c6f59856,Ugdymo filosofija, Compulsory,5,MIF
7d865835-0ea5-574d-a004-5fee9d288423,UML ir MDA įvadas, Optional,5,MIF
458b77fc-9906-5c88-a1c7-8d5c701659c5,UNIX operacinės sistemos, Compulsory,5,MIF
cae62075-031f-58b2-9e4c-9af37132d264,UNIX operacinės sistemos, Optional,5,MIF
34d7d859-2647-5a19-b348-361b1b3bc516,Užsienio kalba (anglų), Compulsory,5,MIF
21a0beb2-aa49-5fc2-8b0e-fd585fe3a578,Užsienio kalba (anglų) I/II d., Compulsory,5,MIF
ee4405ed-fa51-55d9-901c-a4afa5417d8b,Užsienio kalba (anglų) I/II d. (dalykinė), Compulsory,5,MIF
8e3b2a4f-460b-5621-b876-99e12cd925d1,Užsienio kalba (anglų) II/II d., Compulsory,5,MIF
0362c228-ece4-5a13-a4ab-5e504a5f368c,Užsienio kalba (anglų) II/II d. (dalykinė), Compulsory,5,MIF
30ec0562-2b01-5ebb-9001-ceda2e795b25,Užsienio kalba (anglų) III/III d., Compulsory,5,MIF
09dc5127-49fe-593a-bb8c-eecf547f7439,Užsienio kalba (lietuvių) I/II d., Compulsory,5,MIF
a53667e0-176c-54fc-a10f-a0333f4ff8fe,Užsienio kalba (lietuvių) I/II d. (dalykinė), Compulsory,5,MIF
59a0490c-f571-5877-b8af-1efea9e99d7c,Užsienio kalba (lietuvių) II/II d., Compulsory,5,MIF
a733ddc8-58ae-5f67-baf4-31b14ccc6ced,Užsienio kalba (lietuvių) II/II d. (dalykinė), Compulsory,5,MIF
c46d6499-8c26-5205-aef4-80701bca5a2f,Užsienio kalba (lietuvių) III/III d., Compulsory,5,MIF
27ef9245-8fad-52a9-9ab9-de7520b58bd5,Užsienio kalba (prancūzų) I/II d., Compulsory,5,MIF
1973cb17-9315-53d2-bbe6-698a0809a845,Užsienio kalba (prancūzų) I/II d. (dalykinė), Compulsory,5,MIF
62243785-b0ad-5f5b-a29b-ad41e70f1295,Užsienio kalba (prancūzų) II/II d., Compulsory,5,MIF
50cbe52a-acc7-5001-92ce-37b45a44e079,Užsienio kalba (prancūzų) II/II d. (dalykinė), Compulsory,5,MIF
1344c5ab-f58d-5275-ba6d-9c98c979878a,Užsienio kalba (prancūzų) III/III d., Compulsory,5,MIF
897416bc-089f-5e3b-a9b0-4e364e1529f4,Užsienio kalba (rusų) I/II d., Compulsory,5,MIF
79f88282-587f-553a-86f7-8b98b48bd910,Užsienio kalba (rusų) I/II d. (dalykinė), Compulsory,5,MIF
ab8bd521-3e9d-5086-8231-691d4d8908fb,Užsienio kalba (rusų) II/II d., Compulsory,5,MIF
b11e7d21-8cec-5a8b-aa47-d6f7ea0f322b,Užsienio kalba (rusų) II/II d. (dalykinė), Compulsory,5,MIF
7a6eed7b-5ce9-5cb5-b8ff-c6f974f1fab3,Užsienio kalba (rusų) III/III d., Compulsory,5,MIF
01dab11c-428f-5900-a252-ffd069eda348,Užsienio kalba (vokiečių) I/II d., Compulsory,5,MIF
2ef1f825-62a0-5758-a364-9ec8cb653f36,Užsienio kalba (vokiečių) I/II d. (dalykinė), Compulsory,5,MIF
feb28f5b-d768-539c-a23c-c9eeda6f0c57,Užsienio kalba (vokiečių) II/II d., Compulsory,5,MIF
33269865-ec3b-5280-8a1b-126377c3ef0f,Užsienio kalba (vokiečių) II/II d. (dalykinė), Compulsory,5,MIF
47a31607-7719-535e-bd81-33b02a25eba8,Užsienio kalba (vokiečių) III/III d., Compulsory,5,MIF
3dbc585d-8c43-5d3a-89f0-b70bc1047e15,Vadybos pagrindai, Compulsory,5,MIF
83014cb0-eb46-5281-8402-085475f64ef0,Vadybos pagrindai, Optional,5,MIF
1f7a32f0-9594-56d7-b9bd-a2575db9e648,Vaizdų ir signalų analizė ir apdorojimas, Compulsory,5,MIF
1277ecf4-7aad-565e-98f4-f659d3134938,Vaizdų ir signalų analizė ir apdorojimas, Optional,5,MIF
d883742b-7917-56d9-af78-717934def595,Valstybinė statistika, Compulsory,5,MIF
bc8f8b0f-9f06-55be-a054-87650149e5e0,Valstybinė statistika, Optional,5,MIF
032a79fe-b57e-5acf-ad59-d4b500d23f80,Variaciniai metodai netiesiniams reiškiniams, Optional,5,MIF
6d174dbe-3979-556b-bca1-4267a963ae82,Variacinis skaičiavimas, Optional,5,MIF
e52521b3-9435-5440-9904-3a17771b6019,Variacinis skaičiavimas ir optimalus valdymas, Optional,5,MIF
76f4afb3-5ece-5e34-add0-f7d48cd643dc,Verslo analitika, Optional,5,MIF
057b1807-b07b-54ee-aaa2-e69a13d17c5d,Verslo pagrindai I/II d., Compulsory,5,MIF
8ffea7fd-75eb-560b-8987-b65683f39084,Verslo pagrindai II/II d., Compulsory,5,MIF
632ec6b8-ebaf-5d67-9829-70d4c65f67d4,Verslo procesų automatizavimas, Optional,5,MIF
c676fced-07c3-542d-8c0b-1383448fb76b,Verslo procesų modeliavimas, Compulsory,5,MIF
b7bb3892-ecee-5f90-826e-e7a139e2c64f,Viešieji finansai, Optional,5,MIF
39a5e11d-ec8b-5a04-8014-c57381eb3674,Viešojo sektoriaus ekonomika, Optional,5,MIF
f6d55d8a-130c-56b1-ab3e-ced24ca9c19d,Vyriškumo studijos, BUS,5,MIF
a1a3e7cc-40df-5737-8a2b-b64bc8620808,Virtualiosios mokymo aplinkos, Optional,5,MIF
cf1aaa08-79e8-510a-8b67-fa41fb233e24,Virtualizacijos pagrindai, Compulsory,5,MIF
98c317fa-45a5-5ce4-8cc5-37c9ffb62291,Virtualizacijos pagrindai, Optional,5,MIF
6e7be4fd-d2c2-56da-944e-e3198bda0192,Vizualus programavimas, Compulsory,5,MIF
e13777f7-1acd-5221-b7c4-d43fd40d3e75,Vizualus programavimas, Optional,5,MIF
ba88e88f-847d-597f-909b-e9375a8a280c,Web servisai, Optional,5,MIF
4032c665-8f1a-5ca6-926f-b73a0f7f22b6,Žinių vaizdavimas, Optional,5,MIF
62554bb7-43de-53a0-8b41-3cded6e48ff7,Žmogaus ir kompiuterio sąveika, Compulsory,5,MIF
fc2b703c-4cb8-55bd-9f0d-5ae19d63947a,Žmogaus ir kompiuterio sąveikos projektavimas, Optional,5,MIF
b16b06ad-ed6e-5d0c-8b54-08f8bf2ca8e4,Žmogaus-kompiuterio sąveika, Compulsory,5,MIF
aba3ae6d-d16a-5613-b4c2-5b80db628882,Žmogaus-kompiuterio sąveika, Optional,5,MIF
